,Recipe_ID,Recipe_Name,Cuisine_Type,Ingredients_List,Preparation_Steps,Cooking_Time_Minutes,Difficulty_Level,User_ID,User_Preferences,User_Rating,User_Feedback,Date_Prepared,Season,Occasion,Serving_Size,Calories_Per_Serving,Allergen_Information,Cost_Per_Serving,Popularity_Score,Seasonal_Availability,Type_Count,Pre_Count,Ing_Count,Top_Type,Top_Pre,Top_Ing,Total_Time,Type_Freq,Pre_Freq,Ing_Freq,Ing_Sim,Pre_Sim,Is_Aller
3973,R3974,Margherita Pizza,Italian,"Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil",Prepare dough; Add toppings; Bake pizza.,68,Hard,U702,Vegetarian,3,Feedback 3974,2024-07-26,Winter,Party,2,246,Dairy,19.43,404,No,6,4,4,Italian,Prepare dough; Add toppings; Bake pizza.,"Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil",8,0.75,0.5,0.5,1.0000001,1.0,0
3974,R3975,Spaghetti Bolognese,Italian,"Spaghetti, Ground Beef, Tomato Sauce, Onion, Garlic",Boil pasta; Cook beef; Add sauce; Combine.,24,Easy,U344,,1,Feedback 3975,2024-08-14,Summer,Dinner,1,279,Gluten,12.61,485,No,1,1,1,Indian,Boil pasta; Cook beef; Add sauce; Combine.,"Beef, Taco Shells, Lettuce, Cheese, Tomato",3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.61875,1.0,0
3975,R3976,Vegetable Stir Fry,Chinese,"Broccoli, Carrot, Bell Pepper, Soy Sauce, Garlic",Chop veggies; Stir-fry; Add sauce; Serve.,53,Easy,U147,Vegan,1,Feedback 3976,2024-11-03,Summer,Casual,5,670,Soy,18.74,171,No,1,1,1,Chinese,Chop veggies; Stir-fry; Add sauce; Serve.,"Broccoli, Carrot, Bell Pepper, Soy Sauce, Garlic",3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9999999,1.0,1
3976,R3977,Spaghetti Bolognese,Italian,"Spaghetti, Ground Beef, Tomato Sauce, Onion, Garlic",Boil pasta; Cook beef; Add sauce; Combine.,90,Easy,U474,,1,Feedback 3977,2024-11-07,Winter,Dinner,4,273,Gluten,10.09,345,Yes,3,2,2,Italian,Boil pasta; Cook beef; Add sauce; Combine.,"Beef, Taco Shells, Lettuce, Cheese, Tomato",9,0.3333333333333333,0.2222222222222222,0.2222222222222222,0.61875,1.0,0
3977,R3978,Chicken Curry,Indian,"Chicken, Curry Powder, Coconut Milk, Onion, Garlic",Cook chicken; Add spices; Pour coconut milk; Simmer.,19,Medium,U725,Gluten-Free,1,Feedback 3978,2024-11-05,Winter,Lunch,3,741,,5.86,112,No,3,3,3,Italian,Chop veggies; Stir-fry; Add sauce; Serve.,"Broccoli, Carrot, Bell Pepper, Soy Sauce, Garlic",11,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.36058468,0.27471507,0
3978,R3979,Vegetable Stir Fry,Chinese,"Broccoli, Carrot, Bell Pepper, Soy Sauce, Garlic",Chop veggies; Stir-fry; Add sauce; Serve.,23,Easy,U238,Vegan,1,Feedback 3979,2024-12-12,Fall,Casual,1,260,Soy,6.04,287,No,2,2,2,Italian,Boil pasta; Cook beef; Add sauce; Combine.,"Broccoli, Carrot, Bell Pepper, Soy Sauce, Garlic",8,0.25,0.25,0.25,0.9999999,0.5425549,1
3979,R3980,Chicken Curry,Indian,"Chicken, Curry Powder, Coconut Milk, Onion, Garlic",Cook chicken; Add spices; Pour coconut milk; Simmer.,22,Medium,U421,Gluten-Free,3,Feedback 3980,2024-03-02,Fall,Dinner,4,764,,7.88,174,Yes,1,1,1,Italian,Boil pasta; Cook beef; Add sauce; Combine.,"Chicken, Curry Powder, Coconut Milk, Onion, Garlic",3,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.31877378,0
3980,R3981,Beef Tacos,Mexican,"Beef, Taco Shells, Lettuce, Cheese, Tomato",Cook beef; Prepare toppings; Assemble tacos.,40,Medium,U313,,1,Feedback 3981,2024-06-07,Winter,Lunch,1,795,,5.92,480,No,5,5,5,Mexican,Cook beef; Prepare toppings; Assemble tacos.,"Beef, Taco Shells, Lettuce, Cheese, Tomato",9,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.9999999,0.9999999,0
3981,R3982,Chicken Curry,Indian,"Chicken, Curry Powder, Coconut Milk, Onion, Garlic",Cook chicken; Add spices; Pour coconut milk; Simmer.,60,Medium,U341,Gluten-Free,2,Feedback 3982,2024-05-14,Fall,Lunch,1,302,,10.2,153,Yes,3,3,3,Indian,Cook chicken; Add spices; Pour coconut milk; Simmer.,"Chicken, Curry Powder, Coconut Milk, Onion, Garlic",5,0.6,0.6,0.6,1.0,0.99999994,0
3982,R3983,Beef Tacos,Mexican,"Beef, Taco Shells, Lettuce, Cheese, Tomato",Cook beef; Prepare toppings; Assemble tacos.,79,Medium,U438,,2,Feedback 3983,2024-04-03,Winter,Party,5,320,,11.13,389,Yes,3,3,3,Indian,Cook beef; Prepare toppings; Assemble tacos.,"Beef, Taco Shells, Lettuce, Cheese, Tomato",9,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9999999,0.9999999,0
3983,R3984,Vegetable Stir Fry,Chinese,"Broccoli, Carrot, Bell Pepper, Soy Sauce, Garlic",Chop veggies; Stir-fry; Add sauce; Serve.,43,Easy,U237,Vegan,3,Feedback 3984,2024-11-08,Summer,Lunch,6,556,Soy,10.67,318,Yes,1,1,1,Chinese,Chop veggies; Stir-fry; Add sauce; Serve.,"Beef, Taco Shells, Lettuce, Cheese, Tomato",2,0.5,0.5,0.5,0.14242914,1.0,1
3984,R3985,Vegetable Stir Fry,Chinese,"Broccoli, Carrot, Bell Pepper, Soy Sauce, Garlic",Chop veggies; Stir-fry; Add sauce; Serve.,25,Easy,U777,Vegan,1,Feedback 3985,2024-01-26,Winter,Casual,1,258,Soy,16.7,69,No,3,3,3,Chinese,Chop veggies; Stir-fry; Add sauce; Serve.,"Broccoli, Carrot, Bell Pepper, Soy Sauce, Garlic",6,0.5,0.5,0.5,0.9999999,1.0,1
3985,R3986,Vegetable Stir Fry,Chinese,"Broccoli, Carrot, Bell Pepper, Soy Sauce, Garlic",Chop veggies; Stir-fry; Add sauce; Serve.,85,Easy,U806,Vegan,4,Feedback 3986,2024-10-25,Summer,Lunch,4,749,Soy,10.3,274,Yes,3,3,3,Chinese,Chop veggies; Stir-fry; Add sauce; Serve.,"Broccoli, Carrot, Bell Pepper, Soy Sauce, Garlic",6,0.5,0.5,0.5,0.9999999,1.0,1
3986,R3987,Margherita Pizza,Italian,"Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil",Prepare dough; Add toppings; Bake pizza.,32,Hard,U293,Vegetarian,5,Feedback 3987,2024-02-12,Winter,Party,6,636,Dairy,7.88,461,Yes,3,3,3,Italian,Prepare dough; Add toppings; Bake pizza.,"Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil",4,0.75,0.75,0.75,1.0000001,1.0,0
3987,R3988,Margherita Pizza,Italian,"Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil",Prepare dough; Add toppings; Bake pizza.,38,Hard,U778,Vegetarian,2,Feedback 3988,2024-03-28,Fall,Casual,5,264,Dairy,19.46,449,No,2,2,2,Italian,Prepare dough; Add toppings; Bake pizza.,"Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil",4,0.5,0.5,0.5,1.0000001,1.0,0
3988,R3989,Chicken Curry,Indian,"Chicken, Curry Powder, Coconut Milk, Onion, Garlic",Cook chicken; Add spices; Pour coconut milk; Simmer.,56,Medium,U520,Gluten-Free,5,Feedback 3989,2024-12-25,Winter,Dinner,1,209,,10.65,82,No,1,1,1,Chinese,Chop veggies; Stir-fry; Add sauce; Serve.,"Beef, Taco Shells, Lettuce, Cheese, Tomato",6,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.21890011,0.27471507,0
3989,R3990,Margherita Pizza,Italian,"Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil",Prepare dough; Add toppings; Bake pizza.,57,Hard,U290,Vegetarian,1,Feedback 3990,2024-02-16,Winter,Party,1,585,Dairy,8.74,119,Yes,2,1,1,Chinese,Chop veggies; Stir-fry; Add sauce; Serve.,"Broccoli, Carrot, Bell Pepper, Soy Sauce, Garlic",10,0.2,0.1,0.1,0.2935025,0.32049504,0
3990,R3991,Beef Tacos,Mexican,"Beef, Taco Shells, Lettuce, Cheese, Tomato",Cook beef; Prepare toppings; Assemble tacos.,16,Medium,U584,,4,Feedback 3991,2024-09-08,Winter,Casual,5,356,,17.86,456,No,1,1,1,Italian,Boil pasta; Cook beef; Add sauce; Combine.,"Beef, Taco Shells, Lettuce, Cheese, Tomato",5,0.2,0.2,0.2,0.9999999,0.6008035,0
3991,R3992,Beef Tacos,Mexican,"Beef, Taco Shells, Lettuce, Cheese, Tomato",Cook beef; Prepare toppings; Assemble tacos.,27,Medium,U385,,4,Feedback 3992,2024-06-14,Winter,Lunch,3,398,,13.35,54,No,2,2,2,Chinese,Chop veggies; Stir-fry; Add sauce; Serve.,"Beef, Taco Shells, Lettuce, Cheese, Tomato",7,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.9999999,0.094956286,0
3992,R3993,Chicken Curry,Indian,"Chicken, Curry Powder, Coconut Milk, Onion, Garlic",Cook chicken; Add spices; Pour coconut milk; Simmer.,45,Medium,U523,Gluten-Free,1,Feedback 3993,2024-09-18,Fall,Casual,1,600,,16.44,248,Yes,2,2,2,Mexican,Cook beef; Prepare toppings; Assemble tacos.,"Beef, Taco Shells, Lettuce, Cheese, Tomato",6,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.21890011,0.2786578,0
3993,R3994,Spaghetti Bolognese,Italian,"Spaghetti, Ground Beef, Tomato Sauce, Onion, Garlic",Boil pasta; Cook beef; Add sauce; Combine.,63,Easy,U203,,5,Feedback 3994,2024-02-06,Summer,Lunch,3,606,Gluten,12.53,68,Yes,5,3,3,Italian,Boil pasta; Cook beef; Add sauce; Combine.,"Spaghetti, Ground Beef, Tomato Sauce, Onion, Garlic",8,0.625,0.375,0.375,1.0,1.0,0
3994,R3995,Margherita Pizza,Italian,"Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil",Prepare dough; Add toppings; Bake pizza.,69,Hard,U736,Vegetarian,5,Feedback 3995,2024-08-11,Winter,Dinner,4,778,Dairy,18.14,66,Yes,3,3,3,Italian,Prepare dough; Add toppings; Bake pizza.,"Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil",5,0.6,0.6,0.6,1.0000001,1.0,0
3995,R3996,Vegetable Stir Fry,Chinese,"Broccoli, Carrot, Bell Pepper, Soy Sauce, Garlic",Chop veggies; Stir-fry; Add sauce; Serve.,58,Easy,U188,Vegan,3,Feedback 3996,2024-06-14,Summer,Dinner,6,551,Soy,15.82,121,Yes,1,1,1,Italian,Boil pasta; Cook beef; Add sauce; Combine.,"Spaghetti, Ground Beef, Tomato Sauce, Onion, Garlic",4,0.25,0.25,0.25,0.41570342,0.5425549,1
3996,R3997,Margherita Pizza,Italian,"Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil",Prepare dough; Add toppings; Bake pizza.,75,Hard,U135,Vegetarian,4,Feedback 3997,2024-11-15,Spring,Party,6,576,Dairy,9.21,335,No,4,2,2,Indian,Cook chicken; Add spices; Pour coconut milk; Simmer.,"Chicken, Curry Powder, Coconut Milk, Onion, Garlic",9,0.4444444444444444,0.2222222222222222,0.2222222222222222,0.0871313,0.2420375,0
3997,R3998,Vegetable Stir Fry,Chinese,"Broccoli, Carrot, Bell Pepper, Soy Sauce, Garlic",Chop veggies; Stir-fry; Add sauce; Serve.,90,Easy,U361,Vegan,1,Feedback 3998,2024-02-10,Spring,Party,3,560,Soy,18.93,414,No,2,2,2,Indian,Cook chicken; Add spices; Pour coconut milk; Simmer.,"Chicken, Curry Powder, Coconut Milk, Onion, Garlic",9,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.36058468,0.27471507,1
3998,R3999,Beef Tacos,Mexican,"Beef, Taco Shells, Lettuce, Cheese, Tomato",Cook beef; Prepare toppings; Assemble tacos.,55,Medium,U490,,5,Feedback 3999,2024-02-24,Summer,Lunch,4,317,,17.39,327,No,1,1,1,Chinese,Chop veggies; Stir-fry; Add sauce; Serve.,"Broccoli, Carrot, Bell Pepper, Soy Sauce, Garlic",10,0.1,0.1,0.1,0.14242914,0.094956286,0
3999,R4000,Margherita Pizza,Italian,"Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil",Prepare dough; Add toppings; Bake pizza.,83,Hard,U927,Vegetarian,5,Feedback 4000,2024-01-23,Winter,Casual,5,326,Dairy,17.64,393,No,3,1,1,Italian,Boil pasta; Cook beef; Add sauce; Combine.,"Spaghetti, Ground Beef, Tomato Sauce, Onion, Garlic",3,1.0,0.3333333333333333,0.3333333333333333,0.38125843,0.24441317,0
4000,R4001,Spaghetti Bolognese,Italian,"Spaghetti, Ground Beef, Tomato Sauce, Onion, Garlic",Boil pasta; Cook beef; Add sauce; Combine.,39,Easy,U142,,3,Feedback 4001,2024-03-04,Winter,Lunch,5,648,Gluten,7.5,355,Yes,3,1,1,Italian,Chop veggies; Stir-fry; Add sauce; Serve.,"Broccoli, Carrot, Bell Pepper, Soy Sauce, Garlic",6,0.5,0.16666666666666666,0.16666666666666666,0.41570342,0.5425549,0
4001,R4002,Chicken Curry,Indian,"Chicken, Curry Powder, Coconut Milk, Onion, Garlic",Cook chicken; Add spices; Pour coconut milk; Simmer.,26,Medium,U591,Gluten-Free,4,Feedback 4002,2024-11-04,Spring,Party,3,253,,14.95,219,No,1,1,1,Italian,Boil pasta; Cook beef; Add sauce; Combine.,"Spaghetti, Ground Beef, Tomato Sauce, Onion, Garlic",7,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.52486247,0.31877378,0
4002,R4003,Spaghetti Bolognese,Italian,"Spaghetti, Ground Beef, Tomato Sauce, Onion, Garlic",Boil pasta; Cook beef; Add sauce; Combine.,89,Easy,U414,,1,Feedback 4003,2024-10-11,Fall,Dinner,5,521,Gluten,11.34,378,No,4,2,2,Italian,Boil pasta; Cook beef; Add sauce; Combine.,"Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil",5,0.8,0.4,0.4,0.38125843,1.0,0
4003,R4004,Vegetable Stir Fry,Chinese,"Broccoli, Carrot, Bell Pepper, Soy Sauce, Garlic",Chop veggies; Stir-fry; Add sauce; Serve.,64,Easy,U557,Vegan,2,Feedback 4004,2024-09-21,Summer,Dinner,5,796,Soy,19.57,478,No,2,2,2,Italian,Chop veggies; Stir-fry; Add sauce; Serve.,"Beef, Taco Shells, Lettuce, Cheese, Tomato",8,0.25,0.25,0.25,0.14242914,1.0,1
4004,R4005,Spaghetti Bolognese,Italian,"Spaghetti, Ground Beef, Tomato Sauce, Onion, Garlic",Boil pasta; Cook beef; Add sauce; Combine.,89,Easy,U742,,5,Feedback 4005,2024-11-09,Spring,Party,3,688,Gluten,7.68,295,No,3,2,2,Italian,Cook beef; Prepare toppings; Assemble tacos.,"Beef, Taco Shells, Lettuce, Cheese, Tomato",6,0.5,0.3333333333333333,0.3333333333333333,0.61875,0.6008035,0
4005,R4006,Beef Tacos,Mexican,"Beef, Taco Shells, Lettuce, Cheese, Tomato",Cook beef; Prepare toppings; Assemble tacos.,74,Medium,U739,,1,Feedback 4006,2024-03-07,Spring,Lunch,5,342,,15.35,442,No,1,1,1,Italian,Boil pasta; Cook beef; Add sauce; Combine.,"Spaghetti, Ground Beef, Tomato Sauce, Onion, Garlic",5,0.2,0.2,0.2,0.61875,0.6008035,0
4006,R4007,Spaghetti Bolognese,Italian,"Spaghetti, Ground Beef, Tomato Sauce, Onion, Garlic",Boil pasta; Cook beef; Add sauce; Combine.,37,Easy,U363,,3,Feedback 4007,2024-10-09,Summer,Lunch,2,588,Gluten,18.09,377,No,5,3,3,Italian,Boil pasta; Cook beef; Add sauce; Combine.,"Beef, Taco Shells, Lettuce, Cheese, Tomato",9,0.5555555555555556,0.3333333333333333,0.3333333333333333,0.61875,1.0,0
4007,R4008,Vegetable Stir Fry,Chinese,"Broccoli, Carrot, Bell Pepper, Soy Sauce, Garlic",Chop veggies; Stir-fry; Add sauce; Serve.,46,Easy,U290,Vegan,1,Feedback 4008,2024-11-28,Fall,Party,5,223,Soy,7.25,225,No,4,4,4,Chinese,Chop veggies; Stir-fry; Add sauce; Serve.,"Broccoli, Carrot, Bell Pepper, Soy Sauce, Garlic",10,0.4,0.4,0.4,0.9999999,1.0,1
4008,R4009,Chicken Curry,Indian,"Chicken, Curry Powder, Coconut Milk, Onion, Garlic",Cook chicken; Add spices; Pour coconut milk; Simmer.,63,Medium,U888,Gluten-Free,4,Feedback 4009,2024-02-19,Winter,Lunch,3,256,,18.43,71,Yes,3,3,3,Italian,Boil pasta; Cook beef; Add sauce; Combine.,"Spaghetti, Ground Beef, Tomato Sauce, Onion, Garlic",8,0.375,0.375,0.375,0.52486247,0.31877378,0
4009,R4010,Vegetable Stir Fry,Chinese,"Broccoli, Carrot, Bell Pepper, Soy Sauce, Garlic",Chop veggies; Stir-fry; Add sauce; Serve.,84,Easy,U833,Vegan,2,Feedback 4010,2024-12-16,Winter,Dinner,3,769,Soy,6.93,443,No,2,2,2,Chinese,Chop veggies; Stir-fry; Add sauce; Serve.,"Broccoli, Carrot, Bell Pepper, Soy Sauce, Garlic",4,0.5,0.5,0.5,0.9999999,1.0,1
4010,R4011,Margherita Pizza,Italian,"Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil",Prepare dough; Add toppings; Bake pizza.,41,Hard,U970,Vegetarian,1,Feedback 4011,2024-10-30,Winter,Lunch,4,422,Dairy,19.93,381,No,6,5,5,Italian,Prepare dough; Add toppings; Bake pizza.,"Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil",9,0.6666666666666666,0.5555555555555556,0.5555555555555556,1.0000001,1.0,0
4011,R4012,Beef Tacos,Mexican,"Beef, Taco Shells, Lettuce, Cheese, Tomato",Cook beef; Prepare toppings; Assemble tacos.,18,Medium,U716,,5,Feedback 4012,2024-07-21,Winter,Dinner,6,693,,15.31,300,No,1,1,1,Italian,Boil pasta; Cook beef; Add sauce; Combine.,"Spaghetti, Ground Beef, Tomato Sauce, Onion, Garlic",7,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.61875,0.6008035,0
4012,R4013,Spaghetti Bolognese,Italian,"Spaghetti, Ground Beef, Tomato Sauce, Onion, Garlic",Boil pasta; Cook beef; Add sauce; Combine.,68,Easy,U378,,2,Feedback 4013,2024-09-13,Summer,Lunch,5,799,Gluten,8.49,473,Yes,1,1,1,Mexican,Cook beef; Prepare toppings; Assemble tacos.,"Beef, Taco Shells, Lettuce, Cheese, Tomato",5,0.2,0.2,0.2,0.61875,0.6008035,0
4013,R4014,Vegetable Stir Fry,Chinese,"Broccoli, Carrot, Bell Pepper, Soy Sauce, Garlic",Chop veggies; Stir-fry; Add sauce; Serve.,57,Easy,U825,Vegan,2,Feedback 4014,2024-07-28,Fall,Lunch,6,426,Soy,16.62,183,No,4,4,4,Chinese,Chop veggies; Stir-fry; Add sauce; Serve.,"Broccoli, Carrot, Bell Pepper, Soy Sauce, Garlic",9,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.9999999,1.0,1
4014,R4015,Margherita Pizza,Italian,"Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil",Prepare dough; Add toppings; Bake pizza.,38,Hard,U890,Vegetarian,2,Feedback 4015,2024-06-19,Winter,Casual,1,283,Dairy,9.14,135,No,4,3,3,Italian,Prepare dough; Add toppings; Bake pizza.,"Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil",6,0.6666666666666666,0.5,0.5,1.0000001,1.0,0
4015,R4016,Margherita Pizza,Italian,"Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil",Prepare dough; Add toppings; Bake pizza.,40,Hard,U768,Vegetarian,4,Feedback 4016,2024-04-08,Fall,Casual,6,200,Dairy,19.74,242,No,4,4,4,Italian,Prepare dough; Add toppings; Bake pizza.,"Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil",8,0.5,0.5,0.5,1.0000001,1.0,0
4016,R4017,Margherita Pizza,Italian,"Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil",Prepare dough; Add toppings; Bake pizza.,44,Hard,U211,Vegetarian,5,Feedback 4017,2024-04-22,Winter,Casual,2,619,Dairy,13.72,89,Yes,2,2,2,Italian,Prepare dough; Add toppings; Bake pizza.,"Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil",3,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0000001,1.0,0
4017,R4018,Beef Tacos,Mexican,"Beef, Taco Shells, Lettuce, Cheese, Tomato",Cook beef; Prepare toppings; Assemble tacos.,58,Medium,U704,,5,Feedback 4018,2024-08-29,Summer,Dinner,1,406,,9.63,67,No,1,1,1,Italian,Boil pasta; Cook beef; Add sauce; Combine.,"Spaghetti, Ground Beef, Tomato Sauce, Onion, Garlic",7,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.61875,0.6008035,0
4018,R4019,Spaghetti Bolognese,Italian,"Spaghetti, Ground Beef, Tomato Sauce, Onion, Garlic",Boil pasta; Cook beef; Add sauce; Combine.,90,Easy,U936,,3,Feedback 4019,2024-06-20,Fall,Dinner,6,299,Gluten,15.74,407,Yes,3,1,1,Italian,Prepare dough; Add toppings; Bake pizza.,"Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil",4,0.75,0.25,0.25,0.38125843,0.24441317,0
4019,R4020,Spaghetti Bolognese,Italian,"Spaghetti, Ground Beef, Tomato Sauce, Onion, Garlic",Boil pasta; Cook beef; Add sauce; Combine.,73,Easy,U533,,4,Feedback 4020,2024-10-29,Spring,Dinner,4,727,Gluten,9.07,436,Yes,6,6,6,Italian,Boil pasta; Cook beef; Add sauce; Combine.,"Spaghetti, Ground Beef, Tomato Sauce, Onion, Garlic",10,0.6,0.6,0.6,1.0,1.0,0
4020,R4021,Beef Tacos,Mexican,"Beef, Taco Shells, Lettuce, Cheese, Tomato",Cook beef; Prepare toppings; Assemble tacos.,28,Medium,U713,,5,Feedback 4021,2024-07-24,Summer,Dinner,4,334,,12.27,345,Yes,3,3,3,Italian,Prepare dough; Add toppings; Bake pizza.,"Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil",8,0.375,0.375,0.375,0.3923667,0.7589728,0
4021,R4022,Beef Tacos,Mexican,"Beef, Taco Shells, Lettuce, Cheese, Tomato",Cook beef; Prepare toppings; Assemble tacos.,27,Medium,U302,,4,Feedback 4022,2024-08-14,Summer,Party,6,257,,6.21,262,Yes,1,1,1,Chinese,Chop veggies; Stir-fry; Add sauce; Serve.,"Beef, Taco Shells, Lettuce, Cheese, Tomato",2,0.5,0.5,0.5,0.9999999,0.094956286,0
4022,R4023,Chicken Curry,Indian,"Chicken, Curry Powder, Coconut Milk, Onion, Garlic",Cook chicken; Add spices; Pour coconut milk; Simmer.,33,Medium,U438,Gluten-Free,1,Feedback 4023,2024-04-17,Spring,Party,1,773,,16.52,244,Yes,3,3,3,Indian,Cook beef; Prepare toppings; Assemble tacos.,"Beef, Taco Shells, Lettuce, Cheese, Tomato",9,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.21890011,0.2786578,0
4023,R4024,Vegetable Stir Fry,Chinese,"Broccoli, Carrot, Bell Pepper, Soy Sauce, Garlic",Chop veggies; Stir-fry; Add sauce; Serve.,44,Easy,U281,Vegan,2,Feedback 4024,2024-02-18,Winter,Dinner,4,401,Soy,16.02,442,Yes,4,4,4,Chinese,Chop veggies; Stir-fry; Add sauce; Serve.,"Broccoli, Carrot, Bell Pepper, Soy Sauce, Garlic",9,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.9999999,1.0,1
4024,R4025,Beef Tacos,Mexican,"Beef, Taco Shells, Lettuce, Cheese, Tomato",Cook beef; Prepare toppings; Assemble tacos.,90,Medium,U628,,2,Feedback 4025,2024-11-30,Winter,Lunch,2,337,,14.87,370,Yes,3,3,3,Mexican,Cook beef; Prepare toppings; Assemble tacos.,"Beef, Taco Shells, Lettuce, Cheese, Tomato",4,0.75,0.75,0.75,0.9999999,0.9999999,0
4025,R4026,Beef Tacos,Mexican,"Beef, Taco Shells, Lettuce, Cheese, Tomato",Cook beef; Prepare toppings; Assemble tacos.,18,Medium,U484,,2,Feedback 4026,2024-03-12,Summer,Dinner,4,767,,17.44,112,Yes,3,3,3,Italian,Cook beef; Prepare toppings; Assemble tacos.,"Beef, Taco Shells, Lettuce, Cheese, Tomato",7,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.9999999,0.9999999,0
4026,R4027,Beef Tacos,Mexican,"Beef, Taco Shells, Lettuce, Cheese, Tomato",Cook beef; Prepare toppings; Assemble tacos.,48,Medium,U112,,1,Feedback 4027,2024-07-07,Fall,Lunch,5,414,,8.3,163,No,2,2,2,Mexican,Cook beef; Prepare toppings; Assemble tacos.,"Beef, Taco Shells, Lettuce, Cheese, Tomato",3,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.9999999,0.9999999,0
4027,R4028,Chicken Curry,Indian,"Chicken, Curry Powder, Coconut Milk, Onion, Garlic",Cook chicken; Add spices; Pour coconut milk; Simmer.,35,Medium,U507,Gluten-Free,5,Feedback 4028,2024-07-30,Fall,Casual,6,358,,19.62,143,No,1,1,1,Chinese,Chop veggies; Stir-fry; Add sauce; Serve.,"Broccoli, Carrot, Bell Pepper, Soy Sauce, Garlic",3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.36058468,0.27471507,0
4028,R4029,Margherita Pizza,Italian,"Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil",Prepare dough; Add toppings; Bake pizza.,16,Hard,U626,Vegetarian,3,Feedback 4029,2024-09-02,Fall,Dinner,6,450,Dairy,18.31,164,No,3,1,1,Italian,Boil pasta; Cook beef; Add sauce; Combine.,"Chicken, Curry Powder, Coconut Milk, Onion, Garlic",6,0.5,0.16666666666666666,0.16666666666666666,0.0871313,0.24441317,0
4029,R4030,Margherita Pizza,Italian,"Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil",Prepare dough; Add toppings; Bake pizza.,59,Hard,U231,Vegetarian,5,Feedback 4030,2024-11-02,Winter,Party,4,757,Dairy,12.79,307,No,1,1,1,Indian,Cook chicken; Add spices; Pour coconut milk; Simmer.,"Chicken, Curry Powder, Coconut Milk, Onion, Garlic",7,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0871313,0.2420375,0
4030,R4031,Margherita Pizza,Italian,"Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil",Prepare dough; Add toppings; Bake pizza.,79,Hard,U404,Vegetarian,3,Feedback 4031,2024-12-12,Summer,Lunch,2,676,Dairy,10.5,293,No,5,2,2,Italian,Boil pasta; Cook beef; Add sauce; Combine.,"Spaghetti, Ground Beef, Tomato Sauce, Onion, Garlic",10,0.5,0.2,0.2,0.38125843,0.24441317,0
4031,R4032,Margherita Pizza,Italian,"Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil",Prepare dough; Add toppings; Bake pizza.,59,Hard,U195,Vegetarian,5,Feedback 4032,2024-12-11,Fall,Party,3,438,Dairy,15.01,218,No,2,1,1,Italian,Cook beef; Prepare toppings; Assemble tacos.,"Beef, Taco Shells, Lettuce, Cheese, Tomato",5,0.4,0.2,0.2,0.3923667,0.7589728,0
